"0505","2016","tot_yr","3174845"
"0505","2016","early_in","548"
"0505","2016","am_in","1822"
"0505","2016","mid_in","1111"
"0505","2016","pm_in","900"
"0505","2016","late_in","439"
"0505","2016","early_out","127"
"0505","2016","am_out","848"
"0505","2016","mid_out","1108"
"0505","2016","pm_out","1855"
"0505","2016","late_out","1190"
"0505","2015","early_in","583"
"0505","2015","am_in","1823"
"0505","2015","mid_in","1183"
"0505","2015","pm_in","871"
"0505","2015","late_in","486"
"0505","2015","early_out","125"
"0505","2015","am_out","776"
"0505","2015","mid_out","1157"
"0505","2015","pm_out","1786"
"0505","2015","late_out","1196"
"0505","2014","early_out","115"
"0505","2014","am_out","796"
"0505","2014","mid_out","1138"
"0505","2014","pm_out","1783"
"0505","2014","late_out","1198"
"0506","2014","in","3812"
"0506","2014","out","4543"
"0506","2014","sat_in","1822"
"0506","2014","sat_out","1866"
"0506","2014","sun_in","1203"
"0506","2014","sun_out","1075"
"0506","2014","tot_yr","2440000"
"0506","2014","late_in","28"
"0506","2014","pm_in","74"
"0506","2014","mid_in","425"
"0506","2014","early_in","489"
"0506","2014","am_in","1509"
"0506","2015","in","3680"
"0506","2015","sat_in","1759"
"0506","2015","sun_in","1169"
"0506","2015","out","4054"
"0506","2015","sat_out","1985"
"0506","2015","sun_out","1132"
"0506","2015","tot_yr","2287149"
"0506","2016","in","3899"
"0506","2016","sat_in","1880"
"0506","2016","sun_in","1235"
"0506","2016","out","4134"
"0506","2016","sat_out","1801"
"0506","2016","sun_out","1086"
"0506","2016","tot_yr","2360700"
"0506","2016","early_in","505"
"0506","2016","am_in","1577"
"0506","2016","mid_in","356"
"0506","2016","pm_in","82"
"0506","2016","late_in","32"
"0506","2016","early_out","58"
"0506","2016","am_out","358"
"0506","2016","mid_out","381"
"0506","2016","pm_out","162"
"0506","2016","late_out","322"
"0506","2015","early_in","481"
"0506","2015","am_in","1480"
"0506","2015","mid_in","379"
"0506","2015","pm_in","71"
"0506","2015","late_in","39"
"0506","2015","early_out","57"
"0506","2015","am_out","308"
"0506","2015","mid_out","361"
"0506","2015","pm_out","172"
"0506","2015","late_out","232"
"0506","2014","early_out","63"
"0506","2014","am_out","319"
"0506","2014","mid_out","355"
"0506","2014","pm_out","176"
"0506","2014","late_out","217"
"0507","2014","in","29351"
"0507","2014","out","30145"
"0507","2014","sat_in","23332"
"0507","2014","sat_out","24434"
"0507","2014","sun_in","14455"
"0507","2014","sun_out","14034"
"0507","2014","tot_yr","19220000"
"0507","2014","late_in","7803"
"0507","2014","pm_in","9583"
"0507","2014","mid_in","7522"
"0507","2014","early_in","337"
"0507","2014","am_in","4104"
"0507","2015","in","31112"
"0507","2015","sat_in","22137"
"0507","2015","sun_in","15424"
"0507","2015","out","30391"
"0507","2015","sat_out","24267"
